Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue
412,2019-10-11,1.3,6639,272.35,48.94,27.36,348.65
413,2021-05-28,7.8,2939,-25.0,-15.0,8.62,-31.38
414,2021-08-17,4.0,20015,27.84,16.6,-5.0,39.44
415,2023-02-13,6.9,79039,15.64,-15.0,-5.0,-4.36
416,2020-03-28,8.2,2209,72.75,69.55,17.98,160.28
417,2021-10-16,9.2,18320,93.75,-15.0,-5.0,73.75
418,2021-03-26,12.8,16470,122.21,-15.0,-4.92,102.29
419,2020-10-20,1.0,4971,-25.0,-15.0,-5.0,-45.0
420,2023-03-20,7.6,24164,16.26,-15.0,-5.0,-3.74
421,2020-06-30,11.9,12723,65.17,9.92,15.65,90.75
422,2022-04-30,6.4,2869,-13.19,68.63,-5.0,50.44
423,2021-12-08,8.7,151,48.49,750.0,7.11,805.6
424,2023-03-16,6.6,2733,-25.0,30.43,38.28,43.71
425,2019-01-17,4.9,12069,-25.0,-15.0,49.61,9.61
426,2022-04-10,13.6,7561,-25.0,8.91,-5.0,-21.09
427,2022-05-28,8.2,931,32.78,58.98,0.95,92.7
428,2019-06-07,9.8,1659,-25.0,35.05,7.26,17.31
429,2020-04-21,12.3,909,13.52,-0.22,-0.38,12.92
430,2021-12-05,9.6,5537,-25.0,-10.93,1.57,-34.35
431,2022-10-28,11.2,149284,0.91,60.69,1.34,62.94
432,2020-06-01,9.2,19025,26.46,82.03,-5.0,103.49
433,2019-04-09,10.1,8503,1250.0,-15.0,-5.0,1230.0
434,2023-11-04,6.0,27316,17.69,-15.0,-1.45,1.24
435,2021-11-26,8.5,3844,-25.0,16.63,12.84,4.46
436,2019-10-07,6.7,1136,-24.98,-15.0,9.36,-30.62
437,2022-10-04,8.2,397,340.09,-15.0,89.07,414.17
438,2020-05-11,1.8,5378,11.27,-15.0,79.12,75.4
439,2019-10-29,8.0,46105,97.57,20.12,7.83,125.52
440,2019-06-30,8.7,131,38.65,105.08,5.36,149.1
441,2020-08-29,6.3,15700,-25.0,193.35,8.98,177.33
442,2022-01-27,9.6,30294,-25.0,-15.0,131.21,91.21
443,2020-11-30,7.0,1838,163.71,-0.53,4.69,167.88
444,2021-09-19,9.1,641,-25.0,22.63,-5.0,-7.37
445,2022-02-13,12.5,4983,-25.0,68.47,2.94,46.41
446,2019-07-10,5.4,6225,184.12,-15.0,-3.49,165.62
447,2019-09-10,5.4,2377,27.43,-15.0,-5.0,7.43
448,2021-09-07,11.2,2377,93.96,33.85,-5.0,122.81
449,2021-07-16,5.7,3521,-25.0,129.98,-5.0,99.98
450,2022-03-30,8.6,2723,-25.0,-15.0,-5.0,-45.0
451,2022-07-03,7.2,7467,19.18,0.02,6.68,25.88
452,2022-09-08,1.0,5101,-3.09,6.5,1.45,4.85
453,2019-05-08,7.6,21327,48.29,-9.05,-5.0,34.25
454,2019-01-18,5.3,3841,-25.0,218.41,8.09,201.5
455,2023-12-22,8.6,15279,87.12,-15.0,-5.0,67.12
456,2023-10-25,10.4,1777,0.22,-15.0,16.28,1.5
457,2020-07-19,5.1,8049,-17.98,-15.0,-5.0,-37.98
458,2020-07-23,6.2,155695,9.18,4.67,-0.84,13.01
459,2022-09-08,3.2,9362,-25.0,17.1,4.15,-3.75
460,2020-11-16,8.2,9936,-25.0,-13.9,2.25,-36.65
461,2023-12-21,7.5,15090,-25.0,123.18,-5.0,93.18
462,2020-09-17,9.3,2410,1250.0,-0.95,-5.0,1244.05
463,2022-08-04,8.8,116025,45.25,1.16,8.53,54.95
464,2021-05-03,8.6,452,-25.0,412.15,26.93,414.08
465,2023-08-14,6.3,4033,9.55,-15.0,-2.42,-7.87
466,2021-08-19,10.7,8322,-25.0,-15.0,-5.0,-45.0
467,2023-07-21,9.7,3349,-25.0,-15.0,6.99,-33.01
468,2019-06-04,9.2,8976,-6.93,90.79,44.97,128.83
469,2020-05-04,7.5,1483,-25.0,21.06,34.38,30.44
470,2022-11-10,11.6,3962,-15.92,-15.0,-5.0,-35.92
471,2021-02-23,9.2,35349,-9.2,-15.0,-5.0,-29.2
472,2022-02-01,8.6,14602,-25.0,24.59,250.0,249.59
473,2022-11-17,3.5,4208,-25.0,140.94,16.62,132.57
474,2019-09-03,11.1,650,-18.74,739.62,-5.0,715.89
475,2022-04-14,15.3,3404,41.54,-15.0,6.18,32.72
476,2021-11-28,6.6,626849,9.7,-15.0,-2.27,-7.57
477,2023-02-09,6.6,9780,-25.0,9.48,-5.0,-20.52
478,2023-09-02,6.6,3804,5.51,11.98,0.03,17.52
479,2021-01-28,7.0,9794,28.85,10.13,-5.0,33.98
480,2020-06-21,5.8,3340,88.7,-15.0,-5.0,68.7
481,2021-07-09,13.3,36196,10.43,11.55,9.94,31.92
482,2020-02-12,10.2,4896,-25.0,92.02,7.8,74.83
483,2020-06-08,8.6,3628,94.34,21.96,-5.0,111.3
484,2021-04-07,10.4,6029,-25.0,123.29,12.49,110.79
485,2023-03-10,10.3,8695,60.28,54.08,-5.0,109.36
486,2021-06-21,5.3,4178,-24.51,77.79,-5.0,48.28
487,2019-02-05,7.5,18666,-25.0,17.77,5.98,-1.24
488,2020-11-15,8.7,10670,-5.23,89.39,1.79,85.95
489,2019-01-20,10.0,69222,1181.8,-15.0,13.68,1180.48
490,2019-11-17,9.8,2459,-2.43,-10.48,4.38,-8.53
491,2023-12-05,8.0,7758,9.69,3.15,-5.0,7.83
492,2020-05-26,2.2,6423,-19.09,157.62,94.27,232.81
493,2020-02-04,3.5,18123,-25.0,91.12,-5.0,61.12
494,2020-10-15,6.5,986509,17.85,-15.0,-5.0,-2.15
495,2021-08-29,11.2,48414,-25.0,-15.0,3.94,-36.06
496,2020-04-15,8.1,5514,-25.0,34.33,3.67,13.0
497,2022-03-12,7.8,7554,433.94,-12.49,10.78,432.23
498,2022-01-20,6.0,23390,230.24,29.06,-5.0,254.3
499,2022-10-09,7.4,24815,-25.0,-15.0,9.41,-30.59
500,2021-04-13,10.6,98964,71.21,-15.0,-3.04,53.18
501,2023-12-29,7.9,2145,18.86,-15.0,-5.0,-1.14
502,2020-12-27,8.5,6835,-25.0,-0.92,-0.85,-26.77
503,2021-05-03,1.1,668,-25.0,63.3,30.8,69.1
504,2019-02-20,4.3,3733,-25.0,179.33,-5.0,149.33
505,2023-08-16,10.5,2374,78.69,-15.0,-5.0,58.69
506,2023-09-18,8.3,420,33.81,-14.4,-5.0,14.41
507,2020-07-28,7.3,3447,641.39,21.82,19.73,682.94
508,2022-04-28,5.4,86381,-21.02,-15.0,14.77,-21.24
509,2022-02-22,5.7,70467,50.86,-15.0,-5.0,30.86
510,2019-05-30,7.2,1418,35.21,-13.28,9.74,31.67
511,2019-11-10,6.5,2644,1167.38,280.99,50.72,1499.09
512,2020-07-23,9.1,2061,193.89,-15.0,39.07,217.97
513,2022-09-27,11.2,2323,-25.0,15.18,-5.0,-14.82
514,2019-11-01,10.8,6090,-25.0,22.76,39.87,37.63
515,2023-09-12,4.3,645,-25.0,31.24,-5.0,1.24
516,2020-11-12,8.8,3484,-14.04,-15.0,-1.12,-30.16
517,2021-04-17,12.6,3397,-20.63,8.92,-1.38,-13.1
518,2023-12-12,8.6,5348,-25.0,19.32,5.41,-0.27
519,2021-12-13,10.8,36217,32.67,6.4,-5.0,34.07
520,2021-09-29,12.1,2160,-25.0,-11.1,21.11,-14.99
521,2020-03-19,8.7,234,-17.91,-2.14,-5.0,-25.05
522,2020-09-04,6.0,2693,-10.31,82.69,11.56,83.94
523,2021-09-19,9.0,4140,10.61,-15.0,0.29,-4.09
524,2019-09-21,3.8,9661,96.41,6.18,33.93,136.52
525,2021-12-12,8.7,10831,145.24,-15.0,221.9,352.14
526,2023-05-15,9.4,18199,35.68,19.23,1.99,56.9
527,2021-09-30,1.5,3993,105.33,405.58,22.68,533.58
528,2023-07-02,1.9,21754,-23.28,48.24,-5.0,19.96
529,2019-01-05,10.4,5730,-25.0,146.02,8.57,129.59
530,2022-01-31,2.8,8157,40.34,-15.0,6.25,31.59
531,2022-05-04,4.5,3045,125.93,45.48,7.26,178.67
532,2021-02-12,9.1,5413,13.21,-15.0,46.33,44.54
533,2021-05-26,5.0,16312,-5.64,-7.86,2.48,-11.02
534,2021-09-18,7.9,24510,112.13,11.65,-5.0,118.79
535,2021-06-02,10.1,23113,-6.1,-10.49,-5.0,-21.59
536,2022-10-05,9.9,3662,-19.79,-15.0,-5.0,-39.79
537,2019-02-16,10.4,645,3.09,-15.0,-5.0,-16.91
538,2021-05-16,9.1,2850,284.35,-15.0,11.09,280.44
539,2021-04-02,11.3,6900,-25.0,-15.0,5.19,-34.81
540,2021-07-24,6.1,1189,101.35,35.53,-5.0,131.88
541,2020-10-17,7.5,3582,-25.0,28.31,17.61,20.92
542,2019-09-26,7.7,9481,38.28,-12.16,9.51,35.63
543,2020-01-05,1.1,6921,-9.34,51.36,-5.0,37.02
544,2020-09-27,8.0,48304,-25.0,219.47,-5.0,189.47
545,2022-02-03,11.2,3956,129.56,132.43,-5.0,256.99
546,2023-08-21,8.9,41304,362.78,84.75,-5.0,442.54
547,2023-08-10,10.1,9952,-6.57,-15.0,8.39,-13.19
548,2020-10-18,7.5,13762,26.67,11.99,8.19,46.85
549,2019-04-30,10.6,3574,2.19,-15.0,-5.0,-17.81
550,2021-04-10,5.8,7408,177.8,11.59,-2.0,187.39
551,2023-12-16,8.7,4865,-19.31,37.79,-2.15,16.32
552,2023-06-16,14.7,3097,75.19,-15.0,-5.0,55.19
553,2021-12-17,10.5,5713,128.28,77.16,-5.0,200.44
554,2022-10-01,7.7,1000000,4.88,17.66,11.9,34.43
555,2021-01-10,4.1,1630,206.23,61.29,-2.5,265.02
556,2023-02-06,12.2,67771,-25.0,21.21,17.55,13.76
557,2019-04-27,13.8,126778,134.02,-15.0,-5.0,114.02
558,2021-03-01,13.9,5118,671.53,28.84,39.07,739.45
559,2022-02-24,9.5,53931,54.21,-15.0,-3.71,35.5
560,2022-11-17,1.0,3942,-25.0,49.08,1.17,25.25
561,2021-10-09,6.3,6763,135.82,641.73,-3.62,773.93
562,2023-07-23,12.5,5243,-25.0,23.62,250.0,248.62
563,2021-12-17,8.1,2529,-14.09,14.18,-0.63,-0.54
564,2020-09-25,8.8,20252,-13.53,-13.29,11.29,-15.53
565,2020-05-27,7.7,16323,18.04,-15.0,4.61,7.65
566,2023-11-10,8.3,9441,-25.0,-4.49,-5.0,-34.49
567,2021-03-12,5.0,722,-25.0,69.42,-5.0,39.42
568,2022-01-24,3.8,706,-16.55,-2.82,-0.62,-19.98
569,2023-07-20,2.1,4187,-25.0,11.34,9.09,-4.57
570,2022-02-15,7.0,2664,-25.0,-15.0,-5.0,-45.0
571,2020-07-13,3.1,3890,-8.52,65.41,178.79,235.69
572,2023-06-13,12.8,3484,-25.0,16.06,8.34,-0.6
573,2020-05-02,7.9,7245,-25.0,-15.0,4.25,-35.75
574,2022-06-14,6.2,31777,4.01,-15.0,-5.0,-15.99
575,2021-06-15,9.6,16091,-25.0,270.22,-1.38,243.83
576,2022-07-19,6.2,3910,-25.0,60.01,-5.0,30.01
577,2022-04-27,13.4,2414,67.45,-15.0,21.2,73.65
578,2020-12-04,8.5,651,-25.0,-15.0,-5.0,-45.0
579,2023-01-10,9.6,55581,-25.0,48.22,6.08,29.3
580,2020-08-03,10.1,7451,-25.0,-15.0,7.54,-32.46
581,2021-02-28,4.6,629,445.34,167.53,-5.0,607.86
582,2021-05-10,1.2,7048,-16.66,98.85,3.74,85.93
583,2019-09-04,11.7,1000000,-15.51,22.72,0.4,7.61
584,2022-01-04,10.3,2683,16.79,-15.0,7.16,8.95
585,2019-06-03,11.8,8750,-8.68,48.89,5.32,45.54
586,2023-08-07,6.2,10664,69.56,10.43,-5.0,74.99
587,2022-12-29,12.1,33688,365.38,-15.0,0.29,350.67
588,2021-09-23,14.0,4088,-25.0,-15.0,-5.0,-45.0
589,2022-01-14,6.4,1641,-25.0,301.93,-5.0,271.93
590,2020-11-27,8.2,42819,339.9,2.22,-2.44,339.68
591,2022-08-01,11.0,13191,-15.32,-15.0,-5.0,-35.32
592,2022-05-28,11.2,7755,-25.0,183.39,-0.24,158.15
593,2021-12-28,14.6,14326,31.83,27.03,-5.0,53.86
594,2021-12-06,10.3,2532,54.92,750.0,15.88,820.81
595,2021-10-05,7.4,1604,33.64,11.12,43.53,88.28
596,2019-04-04,9.9,1378,351.24,4.32,-5.0,350.56
597,2023-11-09,3.0,342,-25.0,211.67,-1.41,185.26
598,2021-08-15,12.4,7104,-25.0,107.51,2.2,84.71
599,2021-10-08,7.5,51231,4.78,190.58,1.77,197.12
600,2020-03-28,6.1,27958,42.69,43.32,9.2,95.21
601,2022-05-12,5.4,5699,126.41,-15.0,11.5,122.9
602,2021-06-30,7.0,2711,-23.31,85.21,-1.46,60.44
603,2019-08-06,3.7,5036,-19.07,20.63,100.84,102.4
604,2020-04-18,7.2,2536,-7.1,-15.0,-3.22,-25.32
605,2020-03-07,7.1,1997,220.65,-15.0,-0.58,205.08
606,2019-12-07,6.0,828,82.32,-7.87,-5.0,69.45
607,2020-07-04,7.4,1588,8.22,14.06,-5.0,17.28
608,2023-06-24,8.2,1847,94.49,-15.0,-3.86,75.63
609,2022-08-05,5.5,1687,-25.0,-15.0,-5.0,-45.0
610,2022-07-01,9.3,991,8.4,60.61,11.12,80.12
611,2023-10-24,6.2,10811,-25.0,-15.0,-5.0,-45.0
612,2019-12-23,6.0,3768,-25.0,-15.0,-2.78,-42.78
613,2019-01-23,11.2,29095,26.85,164.22,9.78,200.85
614,2023-11-21,9.7,6076,-25.0,-15.0,-5.0,-45.0
615,2020-06-05,13.0,434,61.8,16.78,-4.55,74.02
616,2023-11-17,8.6,9141,1250.0,22.08,128.54,1400.62
617,2022-01-28,8.8,244143,-25.0,36.59,-5.0,6.59
618,2021-03-12,10.7,16527,-25.0,45.47,12.19,32.65
619,2022-04-18,5.4,13040,896.81,8.51,-5.0,900.32
620,2022-05-31,6.6,13907,87.79,-3.36,29.72,114.15
621,2021-01-31,11.5,3578,7.01,-13.97,-5.0,-11.96
622,2023-08-10,8.9,1695,-25.0,-15.0,-5.0,-45.0
623,2020-03-17,4.9,6005,-25.0,5.78,-5.0,-24.22
624,2023-06-20,12.3,1128,-6.47,16.46,0.5,10.5
625,2021-02-07,5.0,551,30.64,10.54,-5.0,36.18
626,2021-10-12,9.6,1377,-3.35,-15.0,-5.0,-23.35
627,2022-09-10,8.0,5105,63.92,121.06,0.71,185.69
628,2020-05-30,3.9,4211,-9.73,-15.0,17.5,-7.22
629,2021-11-05,7.5,5703,-25.0,-15.0,23.8,-16.2
630,2021-03-02,9.6,5648,-1.89,-15.0,37.16,20.28
631,2019-12-02,8.4,12936,449.36,750.0,-5.0,1194.36
632,2023-11-18,7.2,1177,6.07,1.52,24.59,32.18
633,2019-09-15,7.4,74952,57.0,-15.0,-5.0,37.0
634,2020-05-11,10.0,9091,-25.0,31.72,-5.0,1.72
635,2021-06-14,9.9,17276,11.15,67.8,-5.0,73.95
636,2019-06-09,7.8,6275,-25.0,-15.0,3.75,-36.25
637,2023-02-07,10.4,8124,82.95,9.53,-0.51,91.96
638,2021-05-01,11.5,45083,-25.0,-15.0,71.68,31.68
639,2023-08-15,8.7,2574,30.42,-9.49,18.88,39.81
640,2020-11-20,4.9,3042,54.52,-15.0,-5.0,34.52
641,2023-08-26,9.3,654,-25.0,137.72,-5.0,107.72
642,2020-01-15,10.0,7215,3.4,1.81,11.2,16.41
643,2023-04-18,9.0,6804,-25.0,40.18,-5.0,10.18
644,2021-08-14,5.7,37068,-25.0,382.11,2.47,359.58
645,2020-11-21,6.6,12019,-25.0,-15.0,0.16,-39.84
646,2022-12-21,11.6,35448,11.35,37.09,23.0,71.45
647,2023-06-25,10.5,2712,-25.0,-8.12,-5.0,-38.12
648,2022-07-15,11.0,9382,-1.7,-2.37,-4.12,-8.18
649,2023-05-20,11.6,2403,-25.0,9.89,9.47,-5.64
650,2022-12-11,5.5,2516,-2.07,-15.0,7.49,-9.58
651,2022-04-06,3.8,10175,71.67,5.73,15.6,92.99
652,2021-12-02,11.1,521,8.7,-3.38,-5.0,0.32
653,2023-04-29,1.2,396,-13.52,49.74,-5.0,31.23
654,2019-10-12,13.7,9846,-25.0,-15.0,7.93,-32.07
655,2020-02-01,8.4,2356,243.7,4.15,250.0,497.85
656,2019-01-12,7.0,2276,116.79,22.75,9.51,149.05
657,2023-06-19,6.8,396731,7.81,65.95,20.11,93.87
658,2022-08-18,6.3,2740,-25.0,-15.0,164.13,124.13
659,2022-06-30,9.4,28653,-7.54,13.65,-5.0,1.11
660,2020-05-13,7.7,29599,10.04,-15.0,36.93,31.97
661,2021-01-23,10.4,14159,132.14,-15.0,-0.99,116.15
662,2019-02-04,11.4,1006,70.22,510.53,-5.0,575.75
663,2020-12-27,7.1,343,37.27,-15.0,-5.0,17.27
664,2021-04-28,9.5,1459,-25.0,-0.3,-5.0,-30.3
665,2019-03-31,8.9,147870,15.51,36.25,-5.0,46.76
666,2021-02-14,7.1,2830,-25.0,5.65,-5.0,-24.35
667,2020-08-27,5.2,3602,505.35,23.26,1.11,529.72
668,2021-08-27,5.6,7677,29.77,-15.0,-5.0,9.77
669,2023-06-14,11.4,19217,23.6,-15.0,-5.0,3.6
670,2021-10-18,7.2,1269,27.8,88.44,-5.0,111.24
671,2020-02-22,8.9,9654,146.75,-15.0,-3.59,128.15
672,2019-04-25,12.3,4602,36.03,53.13,7.28,96.44
673,2020-09-08,6.2,24776,-20.93,-15.0,10.25,-25.68
674,2022-05-04,9.3,32731,2.42,724.91,-5.0,722.32
675,2021-04-05,9.3,5716,1250.0,-15.0,-5.0,1230.0
676,2023-03-05,6.9,590,-25.0,60.74,-0.19,35.54
677,2023-07-08,8.2,100700,25.73,-15.0,-5.0,5.73
678,2023-02-25,14.9,2241,-25.0,-15.0,-4.3,-44.3
679,2022-01-03,7.0,26520,46.35,58.61,-1.71,103.25
680,2020-02-17,6.8,23948,-5.38,4.77,-5.0,-5.61
681,2022-10-31,5.8,5399,174.6,-15.0,3.98,163.58
682,2022-12-14,7.7,44658,-9.39,143.74,-5.0,129.35
683,2020-12-29,8.9,1569,-20.71,-15.0,50.09,14.39
684,2022-07-24,12.3,3189,102.42,-15.0,-0.23,87.19
685,2021-10-17,8.6,80182,187.37,-15.0,-5.0,167.37
686,2021-01-30,10.0,6900,17.62,9.46,1.83,28.91
687,2020-11-06,5.2,1880,-25.0,-15.0,10.1,-29.9
688,2022-11-18,2.4,742156,3.13,-15.0,-5.0,-16.87
689,2020-04-01,10.8,34701,-18.98,-15.0,-5.0,-38.98
690,2021-07-08,6.0,13419,43.0,5.5,-5.0,43.5
691,2019-07-11,1.0,6931,-25.0,140.34,12.3,127.64
692,2021-01-08,13.3,111763,41.15,9.59,-5.0,45.74
693,2023-09-09,12.0,4712,10.02,-15.0,-5.0,-9.98
694,2022-01-27,7.4,3157,-2.25,-14.31,-1.54,-18.11
695,2023-04-21,5.7,1808,14.3,173.4,-5.0,182.69
696,2021-09-04,4.6,1471,288.25,31.71,2.2,322.16
697,2021-10-05,7.5,73,-2.55,-15.0,-2.08,-19.64
698,2019-04-06,10.1,14840,19.83,-15.0,68.0,72.83
699,2023-08-15,8.0,12946,-25.0,38.33,8.15,21.48
700,2020-10-24,8.2,4052,52.37,7.69,-5.0,55.06
701,2022-04-28,13.5,1734,172.6,350.99,-5.0,518.58
702,2023-10-26,3.4,11451,-25.0,18.94,11.69,5.63
703,2019-02-06,9.4,1438,1.84,-15.0,-5.0,-18.16
704,2023-12-09,10.3,1428,154.97,1.3,-5.0,151.28
705,2022-10-24,7.5,5786,2.87,21.18,-1.29,22.76
706,2023-09-15,12.3,7125,-25.0,-15.0,23.51,-16.49
707,2023-03-29,11.0,737,85.6,-5.66,11.7,91.64
708,2019-10-06,9.4,108387,-25.0,-4.89,-5.0,-34.89
709,2019-08-05,6.6,19236,-19.58,315.02,47.53,342.97
710,2021-05-16,4.9,870,-25.0,16.81,-5.0,-13.19
711,2021-05-22,3.2,9218,8.82,-15.0,-5.0,-11.18
712,2023-12-27,12.2,37190,-25.0,82.5,-5.0,52.5
713,2022-07-20,14.5,20414,-25.0,-15.0,-5.0,-45.0
714,2019-03-03,9.9,13710,-25.0,-15.0,18.97,-21.03
715,2020-08-18,8.6,2807,-13.37,-15.0,-5.0,-33.37
716,2020-12-29,8.4,7384,11.99,-11.51,-3.49,-3.01
717,2022-09-27,8.9,18712,-25.0,-15.0,5.6,-34.4
718,2020-02-01,11.1,1954,18.85,54.53,64.93,138.31
719,2020-11-29,3.1,76547,-19.98,-15.0,20.15,-14.83
720,2021-11-08,8.2,64738,103.97,-15.0,31.79,120.76
721,2019-06-26,6.6,8810,48.95,8.71,-1.62,56.04
722,2023-06-24,8.7,7244,-25.0,297.17,-5.0,267.17
723,2020-01-31,2.6,27285,-25.0,-8.43,-0.98,-34.41
724,2020-03-20,5.0,8686,39.46,17.04,-5.0,51.5
725,2022-06-10,3.9,2160,72.38,9.78,-1.74,80.42
726,2019-03-17,9.5,4741,138.06,-8.94,13.0,142.12
727,2019-09-22,7.3,420,-25.0,40.73,34.08,49.81
728,2020-03-30,7.3,98127,3.0,113.83,-5.0,111.83
729,2023-12-25,10.4,341,-25.0,130.06,-0.55,104.51
730,2020-12-18,6.8,10245,71.58,-15.0,-5.0,51.58
731,2021-01-04,10.7,21536,381.87,-15.0,-5.0,361.87
732,2022-11-08,7.3,17216,242.6,60.23,-5.0,297.83
733,2023-05-07,10.6,3574,-24.5,41.19,4.26,20.95
734,2021-04-30,10.9,90,117.69,41.47,-5.0,154.17
735,2023-03-10,8.1,1215,-0.81,-15.0,-5.0,-20.81
736,2022-10-22,12.7,3662,-16.89,55.4,5.47,43.98
737,2019-05-24,5.6,2790,69.09,40.99,-2.76,107.31
738,2021-06-03,6.3,6692,-25.0,-15.0,-5.0,-45.0
739,2021-12-28,1.0,1683,-25.0,-15.0,2.4,-37.6
740,2022-01-27,7.8,7699,-11.57,17.85,-5.0,1.28
741,2020-01-31,4.2,11903,-2.82,18.08,0.35,15.6
742,2021-11-14,11.9,34852,272.92,45.01,-5.0,312.93
743,2021-08-05,7.5,5665,248.01,-15.0,8.6,241.61
744,2021-06-09,6.3,18157,8.38,13.83,6.34,28.56
745,2023-02-01,9.0,15281,7.05,362.53,2.56,372.13
746,2023-02-16,10.0,1788,-25.0,-15.0,25.24,-14.76
747,2023-05-08,4.2,3315,43.52,-15.0,-5.0,23.52
748,2022-03-20,6.5,6342,56.3,-15.0,109.11,150.41
749,2022-03-13,10.1,140,-25.0,21.15,-5.0,-8.85
750,2020-07-22,8.3,20619,37.37,-15.0,-5.0,17.37
751,2021-11-28,10.8,39671,-25.0,16.94,44.27,36.21
752,2019-04-19,8.6,2439,-23.92,-15.0,17.72,-21.19
753,2023-09-13,6.0,1947,-25.0,-15.0,33.49,-6.51
754,2021-12-01,9.1,3593,-25.0,-4.62,-5.0,-34.62
755,2022-04-24,10.5,4673,1250.0,7.61,3.17,1260.79
756,2021-07-23,12.7,99,-25.0,-15.0,-5.0,-45.0
757,2020-02-02,9.3,10222,1250.0,-13.95,0.28,1236.33
758,2022-05-31,7.6,14430,61.11,56.69,25.06,142.87
759,2020-09-25,6.2,15248,-25.0,165.86,6.85,147.71
760,2022-03-02,7.3,41894,19.28,67.43,22.49,109.21
761,2022-04-01,6.8,4170,-25.0,58.13,-3.48,29.65
762,2022-05-23,3.3,43366,-25.0,750.0,1.26,726.26
763,2021-01-02,6.0,498,-23.33,27.7,-5.0,-0.63
764,2019-08-23,10.6,10606,-18.52,26.99,1.35,9.82
765,2020-10-19,3.1,6199,1.79,44.96,11.63,58.38
766,2021-01-20,12.1,18045,-25.0,22.35,8.59,5.94
767,2020-08-10,8.2,75422,-25.0,-4.94,-3.79,-33.72
768,2021-10-29,2.8,630,90.35,378.22,61.77,530.35
769,2022-01-02,3.9,32525,0.69,-15.0,-0.43,-14.74
770,2021-08-11,3.2,1063,78.02,157.88,-3.43,232.47
771,2020-05-06,7.5,6967,74.05,-15.0,-0.56,58.5
772,2021-07-01,7.5,16446,11.61,-15.0,111.06,107.66
773,2022-06-30,9.7,665,8.95,-15.0,-5.0,-11.05
774,2022-06-07,3.4,1772,77.8,-13.44,-5.0,59.37
775,2023-03-23,10.2,15029,12.62,-15.0,36.23,33.86
776,2022-04-12,5.8,5077,43.38,27.52,-2.36,68.54
777,2023-08-04,6.8,6112,-25.0,-15.0,48.38,8.38
778,2022-04-06,9.1,10767,-25.0,163.86,161.23,300.09
779,2019-06-19,7.7,954,28.62,40.36,8.13,77.1
780,2022-11-17,5.7,122968,-25.0,64.67,-5.0,34.67
781,2021-08-03,9.6,15068,23.82,-12.63,-5.0,6.19
782,2021-03-05,6.2,43269,-25.0,-3.6,7.45,-21.15
783,2020-09-25,7.9,42650,18.51,-15.0,-5.0,-1.49
784,2022-05-02,4.9,343,-25.0,23.14,12.29,10.43
785,2023-03-21,10.8,4539,180.83,5.91,15.59,202.34
786,2019-01-29,3.4,791,856.55,25.45,4.16,886.16
787,2022-04-03,3.6,4881,205.3,350.28,-5.0,550.58
788,2022-12-16,5.6,4942,-25.0,349.36,54.24,378.6
789,2019-12-05,12.6,3617,-25.0,-15.0,-0.85,-40.85
790,2023-07-30,8.8,21483,-25.0,19.1,-5.0,-10.9
791,2023-02-28,7.8,2775,-25.0,22.21,-2.14,-4.93
792,2022-10-20,4.7,2957,15.99,128.54,-5.0,139.52
793,2022-09-27,8.9,284182,-25.0,46.75,-5.0,16.75
794,2020-05-14,6.8,7303,289.94,7.91,2.37,300.21
795,2023-08-08,6.0,5218,-13.07,-15.0,87.82,59.75
796,2020-05-25,11.3,12201,15.03,-11.12,3.4,7.3
797,2022-09-12,10.9,1834,25.18,-15.0,-5.0,5.18
798,2019-08-05,3.0,9539,-25.0,8.23,10.22,-6.55
799,2022-08-17,10.8,76787,-25.0,-1.98,24.28,-2.7
800,2022-03-01,6.4,5452,64.6,90.38,-5.0,149.98
801,2021-12-29,8.4,2947,71.44,140.14,250.0,461.58
802,2022-06-29,2.0,3701,1250.0,22.35,21.32,1293.67
803,2022-12-09,9.9,40881,28.17,23.44,13.7,65.31
804,2023-12-16,9.2,4217,1.39,-15.0,-5.0,-18.61
805,2020-03-20,5.8,907,-2.56,14.55,2.2,14.19
806,2021-05-25,8.3,8364,-25.0,-8.05,35.32,2.26
807,2022-04-20,1.9,16011,50.23,17.33,14.25,81.81
808,2019-06-16,5.2,7513,2.39,-15.0,-5.0,-17.61
809,2019-04-01,3.6,8231,50.38,252.92,-5.0,298.3
810,2020-12-14,8.2,7049,-25.0,704.83,-5.0,674.83
811,2023-04-04,6.6,11457,57.16,-15.0,-5.0,37.16
812,2019-02-08,7.9,3414,-25.0,-5.11,-4.22,-34.33
813,2022-02-23,4.6,1719,-25.0,37.16,-5.0,7.16
814,2023-01-14,2.2,1063,-16.91,-15.0,-5.0,-36.91
815,2019-06-22,11.8,2309,-25.0,-15.0,2.89,-37.11
816,2020-10-14,3.5,3578,-25.0,-15.0,1.29,-38.71
817,2021-01-23,1.7,5636,-23.41,14.54,0.25,-8.62
818,2022-05-28,10.9,250,15.44,-15.0,2.71,3.15
819,2023-07-20,8.0,5738,2.75,-15.0,-5.0,-17.25
820,2021-12-17,11.4,11520,117.53,2.7,68.3,188.52
821,2023-08-11,11.7,3029,2.9,-10.48,-2.55,-10.13
822,2020-04-20,2.2,20033,116.28,-12.14,-5.0,99.14
823,2020-03-31,7.6,2652,-25.0,-14.31,-5.0,-44.31
824,2021-04-08,8.8,18758,24.34,75.42,-2.29,97.47
