Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue,Expenses,Net_Profit
346,2022-06-10,13.8,65412,79.94,89.54,69.3,238.79,44.85,193.94
347,2022-01-27,9.3,1043,78.25,98.72,47.72,224.69,196.18,28.51
348,2023-08-10,9.6,54665,170.48,170.9,21.86,363.23,42.78,320.45
349,2021-03-26,7.7,30615,60.95,259.58,11.63,332.16,10.0,322.16
350,2019-07-27,5.9,4498,61.56,126.23,13.18,200.97,90.11,110.86
351,2022-02-28,10.8,3792,131.61,247.66,23.51,402.79,56.04,346.75
352,2020-02-08,12.2,7219,152.2,48.65,36.97,237.82,184.16,53.66
353,2019-06-01,5.8,32022,93.68,40.06,49.45,183.2,21.77,161.43
354,2019-02-23,2.2,3350,125.26,49.49,13.38,188.13,122.27,65.86
355,2022-02-17,1.0,1715,115.24,81.04,19.89,216.18,92.13,124.04
356,2023-08-24,8.9,27387,100.0,354.8,194.45,649.25,44.78,604.47
357,2020-09-19,7.8,2085,70.19,292.55,14.19,376.93,97.98,278.95
358,2020-08-09,13.1,2580,940.82,327.01,65.26,1333.09,72.27,1260.82
359,2023-07-07,7.3,757,335.18,46.69,15.49,397.37,10.0,387.37
360,2022-12-14,12.2,20256,63.66,30.62,19.18,113.45,53.25,60.2
361,2022-12-16,5.7,6697,53.02,39.83,10.77,103.63,54.79,48.84
362,2019-04-14,9.6,2860,48.63,900.0,10.32,958.95,28.43,930.52
363,2019-09-11,6.4,3188,130.66,113.37,11.71,255.75,10.0,245.75
364,2022-06-04,7.4,405,61.81,36.92,47.32,146.06,18.03,128.03
365,2022-02-09,1.0,18608,151.44,35.19,47.89,234.52,70.12,164.41
366,2020-05-24,4.3,9183,145.91,60.13,38.48,244.52,600.0,-355.48
367,2023-02-05,6.6,86327,49.05,55.34,12.55,116.94,50.55,66.39
368,2019-04-09,6.6,3146,89.59,46.74,12.37,148.7,49.79,98.91
369,2019-06-02,10.5,2071,93.42,43.05,15.33,151.8,31.56,120.24
370,2021-07-02,5.0,14738,88.3,900.0,82.43,1070.73,167.94,902.79
371,2021-05-27,10.5,112547,52.46,122.52,21.4,196.38,202.3,-5.92
372,2019-12-04,2.6,145,59.86,76.29,15.26,151.4,22.43,128.97
373,2023-09-26,9.7,20169,207.45,44.43,13.28,265.15,70.43,194.72
374,2021-04-01,6.8,2922,77.74,32.38,20.3,130.42,29.51,100.91
375,2022-04-01,4.9,3715,66.15,315.5,26.24,407.89,52.54,355.35
376,2023-10-10,11.0,115,77.56,58.94,31.21,167.71,55.61,112.1
377,2021-08-14,13.2,2832,90.08,106.94,11.25,208.27,195.5,12.78
378,2023-09-01,11.3,410,96.78,62.39,300.0,459.17,41.95,417.22
379,2019-06-10,8.2,1478,99.76,330.77,23.35,453.87,42.71,411.16
380,2023-05-23,12.9,12699,340.11,32.13,16.39,388.63,97.86,290.77
381,2021-03-11,9.6,631,90.89,40.14,15.09,146.11,107.56,38.55
382,2020-02-02,7.5,945,55.7,195.08,15.09,265.88,235.73,30.15
383,2022-07-24,4.3,24622,108.62,158.7,18.57,285.89,75.99,209.9
384,2021-03-26,5.0,9401,80.25,49.48,21.82,151.55,76.07,75.48
385,2023-03-08,10.8,8143,52.81,62.51,10.98,126.3,27.03,99.27
386,2022-11-16,6.4,3322,110.2,50.65,19.5,180.35,61.65,118.7
387,2022-03-04,4.6,1246,252.77,56.99,13.77,323.53,10.0,313.53
388,2022-05-03,9.4,16859,436.85,97.37,20.72,554.94,41.34,513.6
389,2020-02-05,7.5,3386,230.35,135.37,31.15,396.88,166.12,230.76
390,2020-10-01,7.6,3274,183.84,202.03,10.7,396.57,10.0,386.57
391,2021-11-22,5.8,3124,93.1,78.51,13.42,185.03,82.55,102.48
392,2020-11-18,1.0,14092,57.23,117.79,39.43,214.45,64.42,150.03
393,2020-04-04,4.5,3696,78.0,52.22,33.82,164.04,600.0,-435.96
394,2021-08-12,3.1,39490,126.89,35.49,11.83,174.2,49.26,124.94
395,2020-04-14,10.8,4990,62.27,42.55,12.45,117.28,22.29,94.99
396,2022-10-30,14.6,3906,390.86,295.43,21.99,708.28,10.0,698.28
397,2021-11-11,7.5,3223,1500.0,52.87,54.22,1607.09,108.33,1498.76
398,2021-01-19,1.0,6690,104.79,56.04,21.78,182.61,129.2,53.42
399,2023-08-21,8.2,2483,110.16,38.84,12.1,161.11,68.11,93.01
400,2019-02-07,12.4,18929,1500.0,83.41,13.27,1596.69,25.49,1571.2
401,2019-08-18,8.2,27267,60.0,37.49,30.64,128.13,143.38,-15.25
402,2022-10-20,9.7,2096,56.67,70.67,85.47,212.81,108.64,104.17
403,2020-07-16,9.2,567,144.16,87.19,15.21,246.55,65.06,181.5
404,2020-03-13,7.5,4841,108.52,58.46,18.13,185.11,131.09,54.02
405,2023-12-05,9.0,5729,58.53,42.86,11.93,113.32,23.21,90.11
406,2022-07-30,5.4,19124,80.6,900.0,39.09,1019.69,211.53,808.15
407,2019-01-27,8.0,16896,109.14,40.31,14.53,163.98,52.73,111.25
408,2019-08-14,8.1,5350,156.76,35.9,25.35,218.01,198.0,20.01
409,2022-07-24,1.6,2311,378.27,64.15,37.03,479.45,113.83,365.62
410,2021-03-08,7.6,19692,61.64,214.23,12.77,288.65,326.1,-37.45
411,2023-06-21,5.1,3567,58.52,50.25,11.65,120.41,69.45,50.97
412,2019-10-11,1.3,6639,322.35,78.94,34.86,436.15,30.7,405.45
413,2021-05-28,7.8,2939,93.42,121.54,17.77,232.72,10.0,222.72
414,2021-08-17,4.0,20015,77.84,46.6,16.15,140.59,38.05,102.54
415,2023-02-13,6.9,79039,65.64,94.3,18.38,178.32,10.0,168.32
416,2020-03-28,8.2,2209,122.75,99.55,26.36,248.67,52.57,196.09
417,2021-10-16,9.2,18320,143.75,61.29,50.31,255.35,291.35,-36.0
418,2021-03-26,12.8,16470,172.21,92.85,14.93,280.0,35.78,244.22
419,2020-10-20,1.0,4971,101.73,68.22,34.03,203.97,34.56,169.41
420,2023-03-20,7.6,24164,66.26,711.71,15.76,793.73,71.63,722.1
421,2020-06-30,11.9,12723,115.17,39.92,24.22,179.32,10.0,169.32
422,2022-04-30,6.4,2869,55.95,98.63,26.62,181.2,10.0,171.2
423,2021-12-08,8.7,151,98.49,900.0,16.45,1014.95,105.53,909.42
424,2023-03-16,6.6,2733,399.08,60.43,44.76,504.27,167.65,336.63
425,2019-01-17,4.9,12069,236.22,172.53,55.14,463.89,58.92,404.97
426,2022-04-10,13.6,7561,165.88,38.91,41.05,245.83,10.0,235.83
427,2022-05-28,8.2,931,82.78,88.98,10.83,182.58,10.0,172.58
428,2019-06-07,9.8,1659,92.61,65.05,16.64,174.3,53.67,120.63
429,2020-04-21,12.3,909,63.52,29.78,11.16,104.46,29.36,75.1
430,2021-12-05,9.6,5537,156.13,39.9,11.47,207.49,30.2,177.29
431,2022-10-28,11.2,149284,52.03,90.69,11.24,153.97,205.98,-52.01
432,2020-06-01,9.2,19025,76.46,112.03,23.21,211.7,80.9,130.8
433,2019-04-09,10.1,8503,1500.0,51.28,16.37,1567.64,10.0,1557.64
434,2023-11-04,6.0,27316,67.69,53.88,9.47,131.04,10.0,121.04
435,2021-11-26,8.5,3844,95.25,46.63,21.63,163.5,10.0,153.5
436,2019-10-07,6.7,1136,73.01,79.08,18.55,170.65,10.0,160.65
437,2022-10-04,8.2,397,390.09,296.41,91.01,777.51,36.82,740.68
438,2020-05-11,1.8,5378,61.27,91.71,81.92,234.91,10.0,224.91
439,2019-10-29,8.0,46105,147.57,50.12,17.09,214.78,30.46,184.32
440,2019-06-30,8.7,131,88.65,135.08,14.92,238.66,79.4,159.26
441,2020-08-29,6.3,15700,86.87,223.35,18.2,328.43,69.89,258.53
442,2022-01-27,9.6,30294,254.97,109.38,129.27,493.61,40.45,453.16
443,2020-11-30,7.0,1838,213.71,29.7,14.16,257.57,36.76,220.81
444,2021-09-19,9.1,641,740.78,52.63,32.95,826.37,21.64,804.72
445,2022-02-13,12.5,4983,282.36,98.47,12.67,393.51,135.22,258.28
446,2019-07-10,5.4,6225,234.12,214.25,14.82,463.19,78.16,385.03
447,2019-09-10,5.4,2377,77.43,99.06,33.74,210.23,25.76,184.46
448,2021-09-07,11.2,2377,143.96,63.85,16.83,224.64,66.67,157.97
449,2021-07-16,5.7,3521,101.85,159.98,42.56,304.39,10.0,294.39
450,2022-03-30,8.6,2723,100.01,90.5,42.31,232.81,44.8,188.02
451,2022-07-03,7.2,7467,69.18,34.04,16.05,119.28,125.74,-6.46
452,2022-09-08,1.0,5101,49.64,36.5,11.38,97.52,33.96,63.56
453,2019-05-08,7.6,21327,98.29,36.87,18.41,153.57,157.51,-3.94
454,2019-01-18,5.3,3841,131.09,248.41,17.37,396.87,106.88,290.0
455,2023-12-22,8.6,15279,137.12,131.45,13.88,282.45,54.79,227.66
456,2023-10-25,10.4,1777,51.66,62.49,24.75,138.9,10.0,128.9
457,2020-07-19,5.1,8049,72.01,900.0,14.05,986.06,42.66,943.4
458,2020-07-23,6.2,155695,59.18,34.67,10.82,104.68,67.17,37.51
459,2022-09-08,3.2,9362,93.15,47.1,13.79,154.03,47.83,106.21
460,2020-11-16,8.2,9936,97.57,40.36,12.08,150.02,47.45,102.57
461,2023-12-21,7.5,15090,220.64,153.18,17.71,391.53,89.41,302.12
462,2020-09-17,9.3,2410,1380.22,33.64,67.54,1481.39,96.65,1384.75
463,2022-08-04,8.8,116025,95.25,31.16,17.79,144.21,10.0,134.21
464,2021-05-03,8.6,452,91.2,442.15,34.49,567.84,47.76,520.09
465,2023-08-14,6.3,4033,59.55,93.34,11.53,164.43,60.96,103.47
466,2021-08-19,10.7,8322,147.45,81.21,107.07,335.73,16.84,318.89
467,2023-07-21,9.7,3349,1500.0,80.75,16.41,1597.16,70.97,1526.19
468,2019-06-04,9.2,8976,54.48,120.79,50.93,226.19,74.47,151.72
469,2020-05-04,7.5,1483,121.41,51.06,41.28,213.75,25.32,188.44
470,2022-11-10,11.6,3962,68.84,65.8,19.05,153.69,95.75,57.94
471,2021-02-23,9.2,35349,55.65,62.8,33.44,151.88,10.0,141.88
472,2022-02-01,8.6,14602,122.53,54.59,242.51,419.63,78.54,341.09
473,2022-11-17,3.5,4208,118.7,170.94,25.04,314.69,297.77,16.91
474,2019-09-03,11.1,650,72.11,769.62,45.96,887.69,61.13,826.56
475,2022-04-14,15.3,3404,91.54,117.03,15.6,224.16,74.51,149.65
476,2021-11-28,6.6,626849,59.7,92.75,12.02,164.48,50.62,113.86
477,2023-02-09,6.6,9780,269.73,39.48,17.31,326.52,10.0,316.52
478,2023-09-02,6.6,3804,55.51,41.98,9.96,107.45,75.12,32.33
479,2021-01-28,7.0,9794,78.85,40.13,23.63,142.61,100.79,41.82
480,2020-06-21,5.8,3340,138.7,75.72,51.45,265.87,70.59,195.28
481,2021-07-09,13.3,36196,60.43,41.55,19.03,121.0,17.85,103.16
482,2020-02-12,10.2,4896,1500.0,122.02,17.14,1639.16,53.51,1585.65
483,2020-06-08,8.6,3628,144.34,51.96,62.78,259.08,10.0,249.08
484,2021-04-07,10.4,6029,305.58,153.29,21.32,480.19,63.99,416.21
485,2023-03-10,10.3,8695,110.28,84.08,39.93,234.29,43.0,191.29
486,2021-06-21,5.3,4178,77.81,107.79,38.13,223.72,95.57,128.15
487,2019-02-05,7.5,18666,105.17,47.77,15.51,168.45,10.0,158.45
488,2020-11-15,8.7,10670,59.43,119.39,11.66,190.48,53.15,137.33
489,2019-01-20,10.0,69222,1231.8,58.32,22.48,1312.6,186.67,1125.93
490,2019-11-17,9.8,2459,63.24,41.01,13.96,118.21,10.0,108.21
491,2023-12-05,8.0,7758,59.69,33.15,50.93,143.76,190.4,-46.65
492,2020-05-26,2.2,6423,73.77,187.62,95.66,357.05,139.52,217.53
493,2020-02-04,3.5,18123,700.79,121.12,114.49,936.39,24.84,911.56
494,2020-10-15,6.5,986509,67.85,61.42,16.47,145.74,600.0,-454.26
495,2021-08-29,11.2,48414,119.34,321.12,13.68,454.13,10.0,444.13
496,2020-04-15,8.1,5514,101.23,64.33,13.36,178.91,27.48,151.43
497,2022-03-12,7.8,7554,483.94,43.97,19.73,547.64,44.5,503.14
498,2022-01-20,6.0,23390,280.24,59.06,23.58,362.87,63.34,299.53
499,2022-10-09,7.4,24815,141.18,63.73,18.55,223.46,10.0,213.46
500,2021-04-13,10.6,98964,121.21,91.73,11.84,224.79,104.62,120.16
501,2023-12-29,7.9,2145,68.86,74.18,18.87,161.9,99.92,61.98
502,2020-12-27,8.5,6835,73.01,29.51,10.84,113.35,54.94,58.41
503,2021-05-03,1.1,668,646.94,93.3,38.03,778.27,220.72,557.55
504,2019-02-20,4.3,3733,99.12,209.33,32.85,341.3,147.15,194.15
505,2023-08-16,10.5,2374,128.69,62.4,24.99,216.08,258.94,-42.86
506,2023-09-18,8.3,420,83.81,46.6,15.55,145.96,55.88,90.08
507,2020-07-28,7.3,3447,691.39,51.82,27.91,771.12,33.62,737.51
508,2022-04-28,5.4,86381,68.87,205.21,23.38,297.46,155.38,142.08
509,2022-02-22,5.7,70467,100.86,301.05,27.53,429.44,296.55,132.89
510,2019-05-30,7.2,1418,85.21,41.44,18.95,145.6,16.51,129.09
511,2019-11-10,6.5,2644,1217.38,310.99,56.15,1584.52,94.19,1490.34
512,2020-07-23,9.1,2061,243.89,62.37,45.55,351.82,54.49,297.32
513,2022-09-27,11.2,2323,133.2,45.18,38.72,217.1,169.21,47.89
514,2019-11-01,10.8,6090,1500.0,52.76,46.27,1599.03,44.72,1554.31
515,2023-09-12,4.3,645,156.71,61.24,30.15,248.09,110.85,137.25
516,2020-11-12,8.8,3484,62.04,58.97,12.48,133.49,74.15,59.35
517,2021-04-17,12.6,3397,68.29,38.92,10.02,117.23,157.84,-40.61
518,2023-12-12,8.6,5348,212.73,49.32,14.93,276.98,57.11,219.88
519,2021-12-13,10.8,36217,82.67,36.4,105.07,224.14,84.85,139.29
520,2021-09-29,12.1,2160,124.92,40.19,29.29,194.4,43.36,151.04
521,2020-03-19,8.7,234,65.1,31.62,14.45,111.18,78.93,32.24
522,2020-09-04,6.0,2693,67.14,112.69,20.5,200.33,119.38,80.95
523,2021-09-19,9.0,4140,60.61,89.54,10.6,160.76,41.9,118.87
524,2019-09-21,3.8,9661,146.41,36.18,40.87,223.46,10.0,213.46
525,2021-12-12,8.7,10831,195.24,57.47,211.79,464.51,39.92,424.59
526,2023-05-15,9.4,18199,85.68,49.23,11.74,146.65,35.83,110.82
527,2021-09-30,1.5,3993,155.33,435.58,30.64,621.55,169.53,452.02
528,2023-07-02,1.9,21754,70.79,78.24,26.93,175.97,89.99,85.98
529,2019-01-05,10.4,5730,583.03,176.02,17.81,776.85,600.0,176.85
530,2022-01-31,2.8,8157,90.34,71.38,15.76,177.48,10.0,167.48
531,2022-05-04,4.5,3045,175.93,75.48,16.57,267.98,57.68,210.3
532,2021-02-12,9.1,5413,63.21,64.73,52.1,180.04,10.0,170.04
533,2021-05-26,5.0,16312,60.7,34.27,12.25,107.22,103.47,3.75
534,2021-09-18,7.9,24510,162.13,41.65,38.49,242.28,137.18,105.1
535,2021-06-02,10.1,23113,51.78,44.13,16.45,112.36,10.0,102.36
536,2022-10-05,9.9,3662,70.7,71.49,14.34,156.53,78.78,77.74
537,2019-02-16,10.4,645,53.09,141.59,38.37,233.05,10.0,223.05
538,2021-05-16,9.1,2850,334.35,881.46,20.1,1235.9,193.07,1042.83
539,2021-04-02,11.3,6900,132.52,58.81,14.75,206.08,63.64,142.44
540,2021-07-24,6.1,1189,151.35,65.53,18.67,235.54,175.55,59.99
541,2020-10-17,7.5,3582,209.79,58.31,25.92,294.02,65.83,228.18
542,2019-09-26,7.7,9481,88.28,39.96,18.73,146.97,10.0,136.97
543,2020-01-05,1.1,6921,50.65,81.36,15.35,147.35,102.46,44.89
544,2020-09-27,8.0,48304,1500.0,249.47,300.0,2049.47,29.72,2019.75
545,2022-02-03,11.2,3956,179.56,162.43,177.22,519.2,79.29,439.91
546,2023-08-21,8.9,41304,412.78,114.75,69.11,596.65,121.64,475.0
547,2023-08-10,10.1,9952,52.07,65.58,17.62,135.28,10.0,125.28
548,2020-10-18,7.5,13762,76.67,41.99,17.43,136.08,112.39,23.69
549,2019-04-30,10.6,3574,52.19,454.57,20.11,526.87,10.0,516.87
550,2021-04-10,5.8,7408,227.8,41.59,10.17,279.56,309.91,-30.35
551,2023-12-16,8.7,4865,66.48,67.79,10.19,144.46,88.93,55.53
552,2023-06-16,14.7,3097,125.19,405.82,16.28,547.28,122.11,425.17
553,2021-12-17,10.5,5713,178.28,107.16,69.94,355.38,81.11,274.27
554,2022-10-01,7.7,1000000,54.88,47.66,20.87,123.4,50.7,72.69
555,2021-01-10,4.1,1630,256.23,91.29,12.38,359.9,321.61,38.29
556,2023-02-06,12.2,67771,1500.0,51.21,25.93,1577.14,40.46,1536.68
557,2019-04-27,13.8,126778,184.02,290.45,25.5,499.97,296.18,203.79
558,2021-03-01,13.9,5118,721.53,58.84,45.5,825.87,84.27,741.6
559,2022-02-24,9.5,53931,104.21,61.55,14.62,180.38,211.2,-30.81
560,2022-11-17,1.0,3942,199.61,79.08,11.14,289.83,10.0,279.83
561,2021-10-09,6.3,6763,185.82,671.73,12.91,870.46,54.23,816.22
562,2023-07-23,12.5,5243,98.65,53.62,300.0,452.27,85.85,366.42
563,2021-12-17,8.1,2529,59.05,44.18,11.25,114.47,70.2,44.27
564,2020-09-25,8.8,20252,68.13,40.96,20.27,129.36,114.09,15.26
565,2020-05-27,7.7,16323,68.04,86.88,14.22,169.14,54.78,114.36
566,2023-11-10,8.3,9441,98.95,41.42,17.27,157.64,10.0,147.64
567,2021-03-12,5.0,722,1079.11,99.42,22.72,1201.25,28.14,1173.12
568,2022-01-24,3.8,706,70.44,31.25,10.35,112.04,10.0,102.04
569,2023-07-20,2.1,4187,85.68,41.34,18.24,145.26,55.19,90.07
570,2022-02-15,7.0,2664,98.86,50.13,13.73,162.71,89.98,72.73
571,2020-07-13,3.1,3890,54.85,95.41,172.58,322.85,105.99,216.86
572,2023-06-13,12.8,3484,128.7,46.06,17.54,192.3,23.12,169.18
573,2020-05-02,7.9,7245,266.65,235.06,13.86,515.56,10.0,505.56
574,2022-06-14,6.2,31777,54.01,900.0,300.0,1254.01,69.82,1184.19
575,2021-06-15,9.6,16091,89.07,300.22,12.46,401.74,87.98,313.77
576,2022-07-19,6.2,3910,110.51,90.01,21.07,221.59,74.39,147.2
577,2022-04-27,13.4,2414,117.45,57.68,29.22,204.35,41.71,162.64
578,2020-12-04,8.5,651,150.89,117.26,16.22,284.36,10.0,274.36
579,2023-01-10,9.6,55581,96.39,78.22,15.57,190.17,449.44,-259.27
580,2020-08-03,10.1,7451,130.25,86.57,16.91,233.74,10.0,223.74
581,2021-02-28,4.6,629,495.34,197.53,83.6,776.46,10.0,766.46
582,2021-05-10,1.2,7048,67.14,128.85,13.4,209.39,14.55,194.84
583,2019-09-04,11.7,1000000,65.42,52.72,10.29,128.44,10.0,118.44
584,2022-01-04,10.3,2683,66.79,56.34,16.44,139.57,33.0,106.58
585,2019-06-03,11.8,8750,70.25,78.89,14.85,163.99,76.34,87.65
586,2023-08-07,6.2,10664,119.56,40.43,142.89,302.88,64.16,238.72
587,2022-12-29,12.1,33688,415.38,48.89,10.28,474.54,10.0,464.54
588,2021-09-23,14.0,4088,81.96,155.15,42.68,279.78,10.0,269.78
589,2022-01-14,6.4,1641,126.96,331.93,20.77,479.66,105.59,374.07
590,2020-11-27,8.2,42819,389.9,32.22,13.3,435.42,10.0,425.42
591,2022-08-01,11.0,13191,56.28,77.06,63.73,197.07,10.0,187.07
592,2022-05-28,11.2,7755,143.81,213.39,11.01,368.21,10.0,358.21
593,2021-12-28,14.6,14326,81.83,57.03,19.64,158.5,10.0,148.5
594,2021-12-06,10.3,2532,104.92,900.0,24.41,1029.34,82.35,946.98
595,2021-10-05,7.4,1604,83.64,41.12,49.61,174.36,10.0,164.36
596,2019-04-04,9.9,1378,401.24,34.32,18.95,454.51,50.99,403.52
597,2023-11-09,3.0,342,391.76,241.67,10.68,644.11,37.94,606.17
598,2021-08-15,12.4,7104,282.17,137.51,11.98,431.66,10.0,421.66
599,2021-10-08,7.5,51231,54.78,220.58,11.73,287.08,600.0,-312.92
600,2020-03-28,6.1,27958,92.69,73.32,18.45,184.46,10.0,174.46
601,2022-05-12,5.4,5699,176.41,57.48,20.41,254.29,52.49,201.81
602,2021-06-30,7.0,2711,74.9,115.21,9.62,199.74,118.19,81.54
603,2019-08-06,3.7,5036,78.48,50.63,101.69,230.8,95.71,135.09
604,2020-04-18,7.2,2536,53.87,89.19,12.3,155.36,96.82,58.54
605,2020-03-07,7.1,1997,270.65,95.88,11.35,377.88,10.0,367.88
606,2019-12-07,6.0,828,132.32,36.39,14.39,183.1,10.0,173.1
607,2020-07-04,7.4,1588,58.22,44.06,36.96,139.23,156.83,-17.59
608,2023-06-24,8.2,1847,144.49,185.29,14.86,344.64,31.11,313.52
609,2022-08-05,5.5,1687,84.08,65.95,205.94,355.97,10.0,345.97
610,2022-07-01,9.3,991,58.4,90.61,20.1,169.1,10.0,159.1
611,2023-10-24,6.2,10811,79.04,155.6,102.74,337.38,101.74,235.64
612,2019-12-23,6.0,3768,72.44,133.02,12.68,218.14,25.13,193.01
613,2019-01-23,11.2,29095,76.85,194.22,18.89,289.96,80.81,209.15
614,2023-11-21,9.7,6076,92.56,566.22,21.76,680.55,10.0,670.55
615,2020-06-05,13.0,434,111.8,46.78,13.55,172.12,58.89,113.23
616,2023-11-17,8.6,9141,1500.0,52.08,126.83,1678.91,63.86,1615.04
617,2022-01-28,8.8,244143,128.92,66.59,45.28,240.79,55.32,185.47
618,2021-03-12,10.7,16527,122.87,75.47,21.08,219.42,74.56,144.85
619,2022-04-18,5.4,13040,946.81,38.51,14.39,999.71,52.5,947.21
620,2022-05-31,6.6,13907,137.79,39.73,36.94,214.47,55.17,159.3
621,2021-01-31,11.5,3578,57.01,43.43,32.25,132.69,86.24,46.45
622,2023-08-10,8.9,1695,431.8,79.31,21.79,532.91,91.76,441.15
623,2020-03-17,4.9,6005,126.01,35.78,44.52,206.32,10.0,196.32
624,2023-06-20,12.3,1128,63.48,46.46,10.47,120.42,79.16,41.26
625,2021-02-07,5.0,551,80.64,40.54,35.69,156.87,115.86,41.01
626,2021-10-12,9.6,1377,54.08,68.44,21.08,143.61,92.87,50.74
627,2022-09-10,8.0,5105,113.92,151.06,10.66,275.63,10.0,265.63
628,2020-05-30,3.9,4211,60.19,48.94,25.91,135.04,10.0,125.04
629,2021-11-05,7.5,5703,83.28,342.87,31.61,457.77,132.53,325.24
630,2021-03-02,9.6,5648,49.51,118.59,43.7,211.81,36.18,175.62
631,2019-12-02,8.4,12936,499.36,900.0,14.65,1414.01,10.0,1404.01
632,2023-11-18,7.2,1177,56.07,31.52,32.23,119.82,142.14,-22.31
633,2019-09-15,7.4,74952,107.0,107.26,18.76,233.03,10.0,223.03
634,2020-05-11,10.0,9091,172.96,61.72,26.98,261.65,50.88,210.77
635,2021-06-14,9.9,17276,61.15,97.8,103.73,262.68,10.0,252.68
636,2019-06-09,7.8,6275,122.71,186.23,13.4,322.34,78.15,244.19
637,2023-02-07,10.4,8124,132.95,39.53,9.75,182.22,61.92,120.31
638,2021-05-01,11.5,45083,103.85,217.82,75.19,396.87,86.46,310.41
639,2023-08-15,8.7,2574,80.42,41.37,27.25,149.04,531.16,-382.12
640,2020-11-20,4.9,3042,104.52,200.66,23.15,328.33,10.0,318.33
641,2023-08-26,9.3,654,139.46,167.72,17.19,324.36,10.0,314.36
642,2020-01-15,10.0,7215,53.4,31.81,20.21,105.42,10.0,95.42
643,2023-04-18,9.0,6804,803.24,70.18,28.99,902.41,135.96,766.45
644,2021-08-14,5.7,37068,117.77,412.11,12.29,542.17,10.0,532.17
645,2020-11-21,6.6,12019,123.28,258.75,10.1,392.13,40.67,351.46
646,2022-12-21,11.6,35448,61.35,67.09,30.89,159.33,10.0,149.33
647,2023-06-25,10.5,2712,136.36,44.76,130.26,311.38,34.64,276.74
648,2022-07-15,11.0,9382,48.3,34.74,13.18,96.22,75.11,21.11
649,2023-05-20,11.6,2403,123.45,39.89,18.63,181.97,55.67,126.3
650,2022-12-11,5.5,2516,51.47,198.56,16.88,266.91,67.68,199.23
651,2022-04-06,3.8,10175,121.67,35.73,24.19,181.58,355.79,-174.21
652,2021-12-02,11.1,521,58.7,31.71,24.25,114.66,21.25,93.41
653,2023-04-29,1.2,396,56.76,79.74,20.19,156.69,45.92,110.77
654,2019-10-12,13.7,9846,107.44,52.8,17.24,177.48,44.56,132.93
655,2020-02-01,8.4,2356,293.7,34.15,300.0,627.85,59.28,568.56
656,2019-01-12,7.0,2276,166.79,52.75,18.67,238.21,130.21,108.0
657,2023-06-19,6.8,396731,57.81,95.95,28.33,182.09,350.03,-167.94
658,2022-08-18,6.3,2740,112.08,93.37,159.27,364.72,65.78,298.94
659,2022-06-30,9.4,28653,52.81,43.65,20.09,116.55,57.97,58.57
660,2020-05-13,7.7,29599,60.04,124.24,43.56,227.84,174.44,53.4
661,2021-01-23,10.4,14159,182.14,280.39,9.09,471.62,10.0,461.62
662,2019-02-04,11.4,1006,120.22,540.53,39.5,700.25,13.39,686.85
663,2020-12-27,7.1,343,87.27,100.64,15.84,203.75,68.25,135.5
664,2021-04-28,9.5,1459,163.11,30.91,127.94,321.97,10.0,311.97
665,2019-03-31,8.9,147870,65.51,66.25,15.31,147.07,90.26,56.81
666,2021-02-14,7.1,2830,539.91,35.65,18.54,594.11,36.83,557.28
667,2020-08-27,5.2,3602,555.35,53.26,11.04,619.65,61.08,558.57
668,2021-08-27,5.6,7677,79.77,276.37,56.44,412.58,46.61,365.97
669,2023-06-14,11.4,19217,73.6,41.46,41.91,156.97,56.88,100.09
670,2021-10-18,7.2,1269,77.8,118.44,14.98,211.23,65.97,145.26
671,2020-02-22,8.9,9654,196.75,74.18,12.79,283.71,98.81,184.9
672,2019-04-25,12.3,4602,86.03,83.13,16.62,185.78,10.0,175.78
673,2020-09-08,6.2,24776,64.19,273.46,19.37,357.01,10.0,347.01
674,2022-05-04,9.3,32731,54.39,754.91,14.12,823.42,22.07,801.35
675,2021-04-05,9.3,5716,1500.0,111.45,300.0,1911.45,209.16,1702.28
676,2023-03-05,6.9,590,1500.0,90.74,9.91,1600.65,23.36,1577.29
677,2023-07-08,8.2,100700,75.73,181.46,26.47,283.66,283.25,0.41
678,2023-02-25,14.9,2241,122.17,63.97,14.74,200.88,137.16,63.72
679,2022-01-03,7.0,26520,96.35,88.61,10.07,195.03,461.85,-266.82
680,2020-02-17,6.8,23948,44.62,34.77,17.0,96.39,60.72,35.67
681,2022-10-31,5.8,5399,224.6,61.39,13.6,299.59,78.57,221.03
682,2022-12-14,7.7,44658,53.13,173.74,114.12,340.99,45.49,295.5
683,2020-12-29,8.9,1569,78.17,65.57,55.56,199.3,81.55,117.75
684,2022-07-24,12.3,3189,152.42,66.66,9.75,228.83,104.62,124.21
685,2021-10-17,8.6,80182,237.37,61.71,48.55,347.63,123.21,224.43
686,2021-01-30,10.0,6900,67.62,39.46,11.72,118.8,135.83,-17.03
687,2020-11-06,5.2,1880,83.86,53.46,19.14,156.46,68.49,87.97
688,2022-11-18,2.4,742156,53.13,50.43,28.82,132.37,10.0,122.37
689,2020-04-01,10.8,34701,70.39,49.97,19.92,140.28,114.92,25.36
690,2021-07-08,6.0,13419,93.0,35.5,15.32,143.81,59.54,84.27
691,2019-07-11,1.0,6931,367.55,170.34,21.28,559.17,78.63,480.54
692,2021-01-08,13.3,111763,91.15,39.59,84.14,214.88,58.66,156.22
